full_name,ranking,points,date
Novak Djokovic,1,10220,2020-06-22
Rafael Nadal,2,9850,2020-06-22
Dominic Thiem,3,7045,2020-06-22
Roger Federer,4,6630,2020-06-22
Daniil Medvedev,5,5890,2020-06-22
Stefanos Tsitsipas,6,4745,2020-06-22
Alexander Zverev,7,3630,2020-06-22
Matteo Berrettini,8,2860,2020-06-22
Gael Monfils,9,2860,2020-06-22
David Goffin,10,2555,2020-06-22
Fabio Fognini,11,2400,2020-06-22
Roberto Bautista Agut,12,2360,2020-06-22
Diego Schwartzman,13,2265,2020-06-22
Andrey Rublev,14,2234,2020-06-22
Karen Khachanov,15,2120,2020-06-22
Denis Shapovalov,16,2075,2020-06-22
Stan Wawrinka,17,2060,2020-06-22
Cristian Garin,18,1900,2020-06-22
Grigor Dimitrov,19,1850,2020-06-22
Felix Auger-Aliassime,20,1771,2020-06-22
John Isner,21,1760,2020-06-22
Benoit Paire,22,1738,2020-06-22
Dusan Lajovic,23,1695,2020-06-22
Taylor Fritz,24,1510,2020-06-22
Pablo Carreno Busta,25,1500,2020-06-22
Alex de Minaur,26,1485,2020-06-22
Nikoloz Basilashvili,27,1395,2020-06-22
Daniel Evans,28,1359,2020-06-22
Hubert Hurkacz,29,1353,2020-06-22
Milos Raonic,30,1350,2020-06-22
Kei Nishikori,31,1345,2020-06-22
Filip Krajinovic,32,1343,2020-06-22
Borna Coric,33,1320,2020-06-22
Jan-Lennard Struff,34,1315,2020-06-22
Guido Pella,35,1310,2020-06-22
Casper Ruud,36,1279,2020-06-22
Marin Cilic,37,1225,2020-06-22
Adrian Mannarino,38,1191,2020-06-22
Reilly Opelka,39,1177,2020-06-22
Nick Kyrgios,40,1170,2020-06-22
Albert Ramos-Vinolas,41,1130,2020-06-22
Ugo Humbert,42,1111,2020-06-22
John Millman,43,1071,2020-06-22
Kyle Edmund,44,1050,2020-06-22
Sam Querrey,45,1045,2020-06-22
Lorenzo Sonego,46,1030,2020-06-22
Miomir Kecmanovic,47,1028,2020-06-22
Yoshihito Nishioka,48,1007,2020-06-22
Jo-Wilfried Tsonga,49,1005,2020-06-22
Richard Gasquet,50,985,2020-06-22
Alexander Bublik,51,965,2020-06-22
Fernando Verdasco,52,945,2020-06-22
Pablo Andujar,53,942,2020-06-22
Gilles Simon,54,935,2020-06-22
Tennys Sandgren,55,923,2020-06-22
Feliciano Lopez,56,908,2020-06-22
Tommy Paul,57,894,2020-06-22
Lucas Pouille,58,880,2020-06-22
Jeremy Chardy,59,860,2020-06-22
Pablo Cuevas,60,857,2020-06-22
Aljaz Bedene,61,850,2020-06-22
Juan Ignacio Londero,62,832,2020-06-22
Steve Johnson,63,825,2020-06-22
Jordan Thompson,64,823,2020-06-22
Jiri Vesely,65,785,2020-06-22
Joao Sousa,66,776,2020-06-22
Radu Albot,67,772,2020-06-22
Mikael Ymer,68,759,2020-06-22
Egor Gerasimov,69,744,2020-06-22
Soonwoo Kwon,70,742,2020-06-22
Pierre-Hugues Herbert,71,740,2020-06-22
Ricardas Berankis,72,739,2020-06-22
Jannik Sinner,73,733,2020-06-22
Philipp Kohlschreiber,74,729,2020-06-22
Corentin Moutet,75,722,2020-06-22
Attila Balazs,76,715,2020-06-22
Cameron Norrie,77,712,2020-06-22
Federico Delbonis,78,711,2020-06-22
Gianluca Mager,79,711,2020-06-22
Laslo Djere,80,705,2020-06-22
Frances Tiafoe,81,700,2020-06-22
Thiago Monteiro,82,699,2020-06-22
James Duckworth,83,697,2020-06-22
Marton Fucsovics,84,692,2020-06-22
Dennis Novak,85,686,2020-06-22
Stefano Travaglia,86,684,2020-06-22
Yuichi Sugita,87,682,2020-06-22
Andreas Seppi,88,671,2020-06-22
Nicolas Jarry,89,671,2020-06-22
Yasutaka Uchiyama,90,669,2020-06-22
Mikhail Kukushkin,91,661,2020-06-22
Dominik Koepfer,92,643,2020-06-22
Vasek Pospisil,93,642,2020-06-22
Hugo Dellien,94,638,2020-06-22
Gregoire Barrere,95,637,2020-06-22
Andrej Martin,96,629,2020-06-22
Alejandro Davidovich Fokina,97,627,2020-06-22
Lloyd Harris,98,616,2020-06-22
Roberto Carballes Baena,99,614,2020-06-22
Salvatore Caruso,100,597,2020-06-22
Emil Ruusuvuori,101,584,2020-06-22
Marcos Giron,102,577,2020-06-22
Alexei Popyrin,103,575,2020-06-22
Federico Coria,104,569,2020-06-22
Jaume Munar,105,548,2020-06-22
Pedro Martinez,106,537,2020-06-22
Damir Dzumhur,107,524,2020-06-22
Kamil Majchrzak,108,523,2020-06-22
Norbert Gombos,109,522,2020-06-22
Pedro Sousa,110,522,2020-06-22
Denis Kudla,111,521,2020-06-22
Taro Daniel,112,511,2020-06-22
Marco Cecchinato,113,508,2020-06-22
Thiago Seyboth Wild,114,507,2020-06-22
Evgeny Donskoy,115,505,2020-06-22
Christopher O'Connell,116,498,2020-06-22
Go Soeda,117,480,2020-06-22
Leonardo Mayer,118,464,2020-06-22
Marc Polmans,119,462,2020-06-22
Jason Jung,120,462,2020-06-22
Paolo Lorenzi,121,447,2020-06-22
Jozef Kovalik,122,447,2020-06-22
Kevin Anderson,123,445,2020-06-22
Ivo Karlovic,124,444,2020-06-22
Peter Gojowczyk,125,444,2020-06-22
Bradley Klahn,126,436,2020-06-22
Sumit Nagal,127,423,2020-06-22
Juan Martin del Potro,128,415,2020-06-22
