full_name,ranking,points,date
Novak Djokovic,1,10220,2020-06-08
Rafael Nadal,2,9850,2020-06-08
Dominic Thiem,3,7045,2020-06-08
Roger Federer,4,6630,2020-06-08
Daniil Medvedev,5,5890,2020-06-08
Stefanos Tsitsipas,6,4745,2020-06-08
Alexander Zverev,7,3630,2020-06-08
Matteo Berrettini,8,2860,2020-06-08
Gael Monfils,9,2860,2020-06-08
David Goffin,10,2555,2020-06-08
Fabio Fognini,11,2400,2020-06-08
Roberto Bautista Agut,12,2360,2020-06-08
Diego Schwartzman,13,2265,2020-06-08
Andrey Rublev,14,2234,2020-06-08
Karen Khachanov,15,2120,2020-06-08
Denis Shapovalov,16,2075,2020-06-08
Stan Wawrinka,17,2060,2020-06-08
Cristian Garin,18,1900,2020-06-08
Grigor Dimitrov,19,1850,2020-06-08
Felix Auger-Aliassime,20,1771,2020-06-08
John Isner,21,1760,2020-06-08
Benoit Paire,22,1738,2020-06-08
Dusan Lajovic,23,1695,2020-06-08
Taylor Fritz,24,1510,2020-06-08
Pablo Carreno Busta,25,1500,2020-06-08
Alex de Minaur,26,1485,2020-06-08
Nikoloz Basilashvili,27,1395,2020-06-08
Daniel Evans,28,1359,2020-06-08
Hubert Hurkacz,29,1353,2020-06-08
Milos Raonic,30,1350,2020-06-08
Kei Nishikori,31,1345,2020-06-08
Filip Krajinovic,32,1343,2020-06-08
Borna Coric,33,1320,2020-06-08
Jan-Lennard Struff,34,1315,2020-06-08
Guido Pella,35,1310,2020-06-08
Casper Ruud,36,1279,2020-06-08
Marin Cilic,37,1225,2020-06-08
Adrian Mannarino,38,1191,2020-06-08
Reilly Opelka,39,1177,2020-06-08
Nick Kyrgios,40,1170,2020-06-08
Albert Ramos-Vinolas,41,1130,2020-06-08
Ugo Humbert,42,1111,2020-06-08
John Millman,43,1071,2020-06-08
Kyle Edmund,44,1050,2020-06-08
Sam Querrey,45,1045,2020-06-08
Lorenzo Sonego,46,1030,2020-06-08
Miomir Kecmanovic,47,1028,2020-06-08
Yoshihito Nishioka,48,1007,2020-06-08
Jo-Wilfried Tsonga,49,1005,2020-06-08
Richard Gasquet,50,985,2020-06-08
Alexander Bublik,51,965,2020-06-08
Fernando Verdasco,52,945,2020-06-08
Pablo Andujar,53,942,2020-06-08
Gilles Simon,54,935,2020-06-08
Tennys Sandgren,55,923,2020-06-08
Feliciano Lopez,56,908,2020-06-08
Tommy Paul,57,894,2020-06-08
Lucas Pouille,58,880,2020-06-08
Jeremy Chardy,59,860,2020-06-08
Pablo Cuevas,60,857,2020-06-08
Aljaz Bedene,61,850,2020-06-08
Juan Ignacio Londero,62,832,2020-06-08
Steve Johnson,63,825,2020-06-08
Jordan Thompson,64,823,2020-06-08
Jiri Vesely,65,785,2020-06-08
Joao Sousa,66,776,2020-06-08
Radu Albot,67,772,2020-06-08
Mikael Ymer,68,759,2020-06-08
Egor Gerasimov,69,744,2020-06-08
Soonwoo Kwon,70,742,2020-06-08
Pierre-Hugues Herbert,71,740,2020-06-08
Ricardas Berankis,72,739,2020-06-08
Jannik Sinner,73,733,2020-06-08
Philipp Kohlschreiber,74,729,2020-06-08
Corentin Moutet,75,722,2020-06-08
Attila Balazs,76,715,2020-06-08
Cameron Norrie,77,712,2020-06-08
Federico Delbonis,78,711,2020-06-08
Gianluca Mager,79,711,2020-06-08
Laslo Djere,80,705,2020-06-08
Frances Tiafoe,81,700,2020-06-08
Thiago Monteiro,82,699,2020-06-08
James Duckworth,83,697,2020-06-08
Marton Fucsovics,84,692,2020-06-08
Dennis Novak,85,686,2020-06-08
Stefano Travaglia,86,684,2020-06-08
Yuichi Sugita,87,682,2020-06-08
Andreas Seppi,88,671,2020-06-08
Nicolas Jarry,89,671,2020-06-08
Yasutaka Uchiyama,90,669,2020-06-08
Mikhail Kukushkin,91,661,2020-06-08
Dominik Koepfer,92,643,2020-06-08
Vasek Pospisil,93,642,2020-06-08
Hugo Dellien,94,638,2020-06-08
Gregoire Barrere,95,637,2020-06-08
Andrej Martin,96,629,2020-06-08
Alejandro Davidovich Fokina,97,627,2020-06-08
Lloyd Harris,98,616,2020-06-08
Roberto Carballes Baena,99,614,2020-06-08
Salvatore Caruso,100,597,2020-06-08
Emil Ruusuvuori,101,584,2020-06-08
Marcos Giron,102,577,2020-06-08
Alexei Popyrin,103,575,2020-06-08
Federico Coria,104,569,2020-06-08
Jaume Munar,105,548,2020-06-08
Pedro Martinez,106,537,2020-06-08
Damir Dzumhur,107,524,2020-06-08
